,0,1
82409,gin!!»,[1]
82410,кричит:»,[1]
82411,oh-ho!»,[1]
82412,смикшировать,[1]
82413,хуззнать,[1]
82414,«сауна»,[1]
82415,сюрреализма»,[1]
82416,гиннес,[1]
82417,украсть»,[1]
82418,there're,[1]
82419,persons,[1]
82420,phones,[1]
82421,sell'em,[1]
82422,really,[1]
82423,yeah,[1]
82424,they're,[1]
82425,prosecuted,[1]
82426,smhow,[1]
82427,sure…,[1]
82428,великобритании.—,[1]
82429,быть!—,[1]
82430,правда.—,[1]
82431,бороться?—,[1]
82432,шенген,[1]
82433,грузиться,[1]
82434,наждаком…,[1]
82435,увидимся…,[1]
82436,х/з,[1]
82437,плохой….день…,[1]
82438,проебаться,[1]
82439,сканнер,[1]
82440,мтрсрт,[1]
82441,брусиловский,[1]
82442,«loot»,[1]
82443,продаже/покупка,[1]
82444,«покупать,[1]
82445,1-2-1»,[1]
82446,драга-металл,[1]
82447,многопрофильность,[1]
82448,илфорд,[1]
82449,морочно,[1]
82450,подонкам»,[1]
82451,ticket-check',[1]
82452,входа/выход,[1]
82453,ген-мусор,[1]
82454,пальцовка,[1]
82455,ценовый,[1]
82456,центру..»,[1]
82457,…..расставаться,[1]
82458,злачный,[1]
82459,наркота,[1]
82460,ж.п,[1]
82461,подвалить,[1]
82462,«smb,[1]
82463,homeless,[1]
82464,people»,[1]
82465,бездомных»,[1]
82466,ночлег…горячать,[1]
82467,еда….развод,[1]
82468,ловэ…лыжа,[1]
82469,men,[1]
82470,sexy,[1]
82471,лейстер,[1]
82472,х*?%ева,[1]
82473,клуба…,[1]
82474,…..как,[1]
82475,«титаника»,[1]
82476,….вообще,[1]
82477,видеоряд,[1]
82478,«тутти-фрутти»,[1]
82479,«рок,[1]
82480,эраунд,[1]
82481,клок»,[1]
82482,танца-пола,[1]
82483,челый,[1]
82484,sick'n'tired,[1]
82485,everyone,[1]
82486,asks,[1]
82487,sin,[1]
82488,hiz,[1]
82489,songgz,[1]
82490,may,[1]
82491,b-coz,[1]
82492,looks,[1]
82493,im…,[1]
82494,nothin,[1]
82495,nigga,[1]
82496,марли?—,[1]
82497,просят.—,[1]
82498,похож?—,[1]
82499,вумен…»,[1]
82500,пикадилли-лайна,[1]
82501,6-тикомнатный,[1]
82502,барин…,[1]
82503,день….(15.11.99,[1]
82504,подвязнуть,[1]
82505,реггея-команда,[1]
82506,«мне»,[1]
82507,непонятка,[1]
82508,«hello,[1]
82509,artashez's,[1]
82510,tonight?»,[1]
82511,heard?!»,[1]
82512,«what's,[1]
82513,address?»,[1]
82514,forgot?»,[1]
82515,адрес?—,[1]
82516,sheet,[1]
82517,paper,[1]
82518,on»,[1]
82519,address,[1]
82520,«and,[1]
82521,kind,[1]
82522,it?»,[1]
82523,"ладонью)\""fuck…",[1]
82524,described,[1]
82525,everything!»,[1]
82526,mad,[1]
82527,brain,[1]
82528,garbage!»[19,[1]
82529,объяснил!—,[1]
82530,case….etc»,[1]
82531,«thanks,[1]
82532,bye!»,[1]
82533,evening!!»,[1]
82534,кэролл,[1]
82535,заходер,[1]
82536,«глава…,[1]
82537,арташезами,[1]
82538,кассетка,[1]
82539,записывается…,[1]
82540,«excuse,[1]
82541,please….your,[1]
82542,ticket…»,[1]
82543,хиленький,[1]
82544,соб.-ной,[1]
82545,трудоголизм,[1]
82546,heathrow,[1]
82547,….деть,[1]
82548,тони…,[1]
82549,….близкий,[1]
82550,ha-ha,[1]
82551,one»,[1]
82552,контрабандный,[1]
82553,робко-восторженный,[1]
82554,«don't,[1]
82555,fuck»,[1]
82556,начальничек,[1]
82557,jamaica»,[1]
82558,беру…,[1]
82559,пазуху…,[1]
82560,выхожу…,[1]
82561,вышел!»,[1]
82562,3-ех,[1]
82563,арташезов,[1]
82564,многоэтапный,[1]
82565,албания,[1]
82566,floor,[1]
82567,cleaner,[1]
82568,sorry»,[1]
82569,all!»,[1]
82570,извинений»,[1]
82571,"рычу:\""no?:;%;«;!!!!»",[1]
82572,«savage,[1]
82573,mentality»,[1]
82574,«eastern,[1]
82575,european,[1]
82576,model,[1]
82577,гадиля,[1]
82578,nb/зато,[1]
82579,«работает»,[1]
82580,motherland',[1]
82581,непыльно,[1]
82582,«беженцы»,[1]
82583,jamaica,[1]
82584,«like,[1]
82585,dog»,[1]
82586,straight,[1]
82587,think?»,[1]
82588,устал?—,[1]
82589,собака.—,[1]
82590,no»,[1]
82591,«??»,[1]
82592,home..»,[1]
82593,sayin,[1]
82594,„no,[1]
82595,home“,[1]
82596,дома.—,[1]
82597,дома?—,[1]
82598,бибикать,[1]
82599,cash,[1]
82600,got»,[1]
82601,jamaica…,[1]
82602,end,[1]
82603,dayz…,[1]
82604,«просачивание»,[1]
82605,входить-выходить,[1]
82606,путаете»,[1]
82607,mugger,[1]
82608,наблюдаем…,[1]
82609,муз.центр,[1]
82610,4-ех,[1]
82611,этажный,[1]
82612,….помылись!!!!…,[1]
82613,кроваво-грязный,[1]
82614,много-десятко-метровый,[1]
82615,нефтеперегонный,[1]
82616,тнт,[1]
82617,хардкор-день,[1]
82618,слэмитя,[1]
82619,повезло…,[1]
82620,брат-ирландец,[1]
82621,переслэмовка,[1]
82622,«хаус,[1]
82623,пэйн»,[1]
82624,трудоголический,[1]
82625,по-местному,[1]
82626,орешек»,[1]
82627,recruitin,[1]
82628,жидковатенький,[1]
82629,meanin,[1]
82630,fluent,[1]
82631,english»,[1]
82632,«well,[1]
82633,artash,[1]
82634,pounds,[1]
82635,work,[1]
82636,hours,[1]
82637,doing,[1]
82638,anything,[1]
82639,ночная…,[1]
82640,телевизор…,[1]
82641,yyeess,[1]
82642,references,[1]
82643,референс,[1]
82644,ямайки...какий,[1]
82645,фамилии...боб,[1]
82646,старли,[1]
82647,unfortunately,[1]
82648,ago,[1]
82649,number[29,[1]
82650,“i’m,[1]
82651,sorry..”,[1]
82652,“oh,[1]
82653,forget,[1]
82654,numba,[1]
82655,book![30,[1]
82656,мобила!]”,[1]
82657,считывать,[1]
82658,арташез-настоящее,[1]
82659,”excellent,[1]
82660,check,[1]
82661,gettin,[1]
82662,it’s,[1]
82663,formality,[1]
82664,minute!![31,[1]
82665,минуту!!]”,[1]
82666,геморра,[1]
82667,закачиваться,[1]
82668,маупа-конкурент,[1]
82669,маупа-администраторша,[1]
82670,незажигаться,[1]
82671,а.-реальный,[1]
82672,подрезка,[1]
82673,малява,[1]
82674,определенно…,[1]
82675,донорский,[1]
82676,зашлаковать,[1]
82677,тата-ганом,[1]
82678,спайкера-2,[1]
82679,халтурно,[1]
82680,лоховский,[1]
82681,лабиринтом…,[1]
82682,телефону?»,[1]
82683,растафарианский,[1]
82684,отсасывать,[1]
82685,dhl-ом,[1]
82686,марийка,[1]
82687,неделя»,[1]
82688,раскуриваться,[1]
82689,подростками-гангстаз,[1]
82690,тонина,[1]
82691,нарисовать-ка,[1]
82692,передислокация,[1]
82693,кэмден-таун,[1]
82694,беретик,[1]
82695,кожан,[1]
82696,свежесделать,[1]
82697,натурчатый,[1]
82698,апин,[1]
82699,пердяевский,[1]
82700,спортштаны,[1]
82701,миниплатье,[1]
82702,качественность,[1]
82703,ни-за-чтый,[1]
82704,карбышев,[1]
82705,сипуесть,[1]
82706,чил-аут,[1]
82707,комнаты»,[1]
82708,стратосфера,[1]
82709,продиджи,[1]
82710,неизящество,[1]
82711,2-метровый,[1]
82712,растормозить,[1]
82713,девочкой-dj,[1]
82714,поэт-раздолбай,[1]
82715,берроуза-то,[1]
82716,джанк,[1]
82717,курить…,[1]
82718,выжирать,[1]
82719,день…(воскресение,[1]
82720,размагнитить,[1]
82721,грамматически,[1]
82722,графоман,[1]
82723,зарабатываю!»,[1]
82724,подействовало…,[1]
82725,смеховой,[1]
82726,взгревать,[1]
82727,мини-депрессия,[1]
82728,супердорога,[1]
82729,полмагазин,[1]
82730,…unexpectable,[1]
82731,birth,[1]
82732,emotions,[1]
82733,низовой,[1]
82734,приплюсовываться,[1]
82735,снорк,[1]
82736,слон!»,[1]
82737,сп.-они,[1]
82738,экземплярах…,[1]
82739,свежеуложенный,[1]
82740,сноуборд,[1]
82741,т.(меняться,[1]
82742,farengheit,[1]
82743,т.(хвататься,[1]
82744,подрываться,[1]
82745,«is,[1]
82746,yorz?»,[1]
82747,«yes!»,[1]
82748,sure?»—,[1]
82749,лэдиз,[1]
82750,фест…,[1]
82751,мазафак,[1]
82752,………………………………………………………………………………………..ъ,[1]
82753,«пенальти,[1]
82754,фэйрз»,[1]
82755,соб.(критически,[1]
82756,лэйбора,[1]
82757,сп.(радостный,[1]
82758,очкан,[1]
82759,сп.-(распахивать,[1]
82760,секонда,[1]
82761,живем…,[1]
82762,рулем»,[1]
82763,физикли,[1]
82764,хард,[1]
82765,кузьмиченка,[1]
82766,хард-хэта,[1]
82767,подоноческий,[1]
82768,атрибутика,[1]
82769,кузьмич-тинейджер,[1]
82770,комнатах»,[1]
82771,проблематичный,[1]
82772,«менеджер»,[1]
82773,толька,[1]
82774,корчагин,[1]
82775,«пашка,[1]
82776,отседов,[1]
82777,штанкетка,[1]
82778,волоебство,[1]
82779,плешивый!»,[1]
82780,мамонтеть,[1]
82781,овертайм,[1]
82782,оплата-то,[1]
82783,ополаскиваться,[1]
82784,«хани»,[1]
82785,«дарлинг»,[1]
82786,запариваться,[1]
82787,вызвонить,[1]
82788,судафеда,[1]
82789,впирать,[1]
82790,«азда»,[1]
82791,полунегритянский,[1]
82792,пешочком,[1]
82793,батерси-парк,[1]
82794,челси-бридж,[1]
82795,поудивляться,[1]
82796,грязнуха,[1]
82797,гуляют…,[1]
82798,зашоренность,[1]
82799,панк-бомж,[1]
82800,собаченция,[1]
82801,…сейчас,[1]
82802,кэмбелла,[1]
82803,«плейбое»,[1]
82804,….почти,[1]
82805,шмонать,[1]
82806,адреналиновый,[1]
82807,опубликовывать,[1]
82808,белоэмиграция,[1]
82809,уефа,[1]
82810,клановость,[1]
82811,культурно-тусовочный,[1]
82812,пистолс»,[1]
82813,красно-желто-зелёный,[1]
82814,рекрутинговый,[1]
82815,«дом-работа-дом»,[1]
82816,«дом-работа-супермаркет-дом»,[1]
82817,«дом-паб,[1]
82818,„дом“,[1]
82819,tabula,[1]
82820,rasa,[1]
82821,madness»,[1]
82822,нестояния»,[1]
82823,традиционализм,[1]
82824,правилы-традиция,[1]
82825,схема-комплекс,[1]
82826,«блюдо,[1]
82827,непаханый,[1]
82828,учёный-социолог,[1]
82829,киборгизация,[1]
82830,«киборгами»,[1]
82831,money-making,[1]
82832,money-making',[1]
82833,«хит-парада»,[1]
82834,уик-эндовский,[1]
82835,неэрудированность,[1]
82836,noblese,[1]
82837,obligee,[1]
82838,sun»,[1]
82839,просвечиваться,[1]
82840,герлзти,[1]
82841,деза,[1]
82842,бтр,[1]
82843,вурдалак-федерал,[1]
82844,мафиозный,[1]
82845,кланов»,[1]
82846,—брежнев,[1]
82847,comments…,[1]
82848,шовинист,[1]
82849,негражданин,[1]
82850,beer-money,[1]
82851,стреляние,[1]
82852,«нажиралова»,[1]
82853,отдать»,[1]
82854,«see,[1]
82855,tomorrow!»,[1]
82856,ранна,[1]
82857,идтить,[1]
82858,зазеркалье,[1]
82859,трип,[1]
82860,индустриально-красный,[1]
82861,отпускает…отпустило…,[1]
82862,подонков…,[1]
82863,серне…,[1]
82864,заментуют,[1]
82865,велосипедист-лидер,[1]
82866,помыться-переодеться,[1]
82867,«..пахнуть,[1]
82868,профессии…»,[1]
82869,афро-англичанин,[1]
82870,опохмел,[1]
82871,побол,[1]
82872,приналечь,[1]
82873,гаш,[1]
82874,…..страница,[1]
82875,день……,[1]
82876,«югославский,[1]
82877,прича,[1]
82878,племянничек,[1]
82879,кратость,[1]
82880,«раса,[1]
82881,«мажор,[1]
82882,нелегалы»,[1]
82883,безыдейность,[1]
82884,проебать,[1]
82885,«penalty,[1]
82886,fares»,[1]
82887,въе*?ывать,[1]
82888,tired!»,[1]
82889,нахаркать,[1]
82890,ох*?%еть,[1]
82891,скучаю…»,[1]
82892,отмазываться,[1]
82893,бодун,[1]
82894,жить?»,[1]
82895,взятому…………………………………………………….(далый,[1]
82896,неразборчиво)……………………………………………………………………………………………………,[1]
82897,тупить,[1]
82898,кастрюли»,[1]
82899,разделка,[1]
82900,свеженанять,[1]
82901,реггей-мена,[1]
82902,х\\б,[1]
82903,треник,[1]
82904,конгресс-холл,[1]
82905,красавицы…»,[1]
82906,оправдывается…,[1]
82907,стали…,[1]
82908,охранник-маупа,[1]
82909,индифферентность,[1]
82910,болтний,[1]
82911,«чисто,[1]
82912,подробность»,[1]
82913,3-хметровый,[1]
82914,скоммуниздить,[1]
82915,струкают…»,[1]
82916,будка…»,[1]
82917,чебурашка,[1]
82918,ляла,[1]
82919,судофед,[1]
82920,насморка»,[1]
82921,rude,[1]
82922,boyz,[1]
82923,троцкиль,[1]
82924,nothin'more,[1]
82925,pussy-man,[1]
82926,u!…..итд,[1]
82927,итп…,[1]
82928,руда-бой,[1]
82929,негр-сторож,[1]
82930,менеджерский,[1]
82931,зашифроваться,[1]
82932,сторож!»,[1]
82933,нараспашку?!»,[1]
82934,закрою!»,[1]
82935,секрет?»,[1]
82936,комплекса»,[1]
82937,достроенность,[1]
82938,закрытыми.»,[1]
82939,наниматель?»,[1]
82940,тупикует…,[1]
82941,…наверное,[1]
82942,белокожим…,[1]
82943,активизироваться,[1]
82944,ворота.»,[1]
82945,киборгизировать,[1]
82946,чикса-менеджер,[1]
82947,клавиатурить,[1]
82948,официоз,[1]
82949,герлфренд,[1]
82950,угандийский,[1]
82951,it!»,[1]
82952,проводить?»,[1]
82953,х.з,[1]
82954,полистывать,[1]
82955,утра………………………………………………………………………………………………………………………………………………………………………………,[1]
82956,неразборчиво………………………………………………………………………………………………………………………………………………………………………………………,[1]
82957,форэв,[1]
82958,юнайта,[1]
82959,речуга,[1]
82960,сигареты…»,[1]
82961,оболтесть,[1]
82962,3ехнедельный,[1]
82963,бомжовок,[1]
82964,сигойя,[1]
82965,бенсон,[1]
82966,хэджес,[1]
82967,ужалкий,[1]
82968,транк,[1]
82969,арташез?»,[1]
82970,«пневмония»,[1]
82971,кадром»,[1]
82972,«pneumonia?!!!!!!»,[1]
82973,спайкеров,[1]
82974,офигевать,[1]
82975,……этый,[1]
82976,real,[1]
82977,day—,[1]
82978,арташ-виртуальный,[1]
82979,собакка+спайкер,[1]
82980,рс,[1]
82981,зашнуровывать,[1]
82982,поломиться,[1]
82983,вкачивания,[1]
82984,проторчёный,[1]
82985,помидоринка,[1]
82986,двадцатипятиграммовый,[1]
82987,корнфлейкс,[1]
82988,«наступает»,[1]
82989,«настя-пает»,[1]
82990,подрывник-террорист,[1]
82991,роботы-служащий,[1]
82992,по-офисному,[1]
82993,чурка-киндёр,[1]
82994,терминатор,[1]
82995,двулогия,[1]
82996,ниггерский,[1]
82997,бубба,[1]
82998,«форест,[1]
82999,гампа»,[1]
83000,шлаковый,[1]
83001,субба,[1]
83002,бан,[1]
83003,вываливает…,[1]
83004,кипёж,[1]
83005,16тилетний,[1]
83006,кешлзти,[1]
83007,«хулиганят»,[1]
83008,fuck',[1]
83009,саут-геть,[1]
83010,—wanna,[1]
83011,ruin,[1]
83012,—i'm,[1]
83013,security,[1]
83014,ere,[1]
83015,favour,[1]
83016,u'd,[1]
83017,better,[1]
83018,pocket,[1]
